Dialogue,Timestamp,Case,instrument-label,instrument-pred,instrument-correct,action-label,action-pred,action-correct,tissue-label,tissue-pred,tissue-correct,valid,iat_triplet,label_prompt,generated_feedback
figure out where the vein is going,15:56:00,32,,,,,,,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'nan', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: vascular_neurovascular_structures

Feedback:
",Maintain awareness of the vascular and neurovascular structures.
find the ureter first,14:39:41,10,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract area for precise navigation.
follow the contour of the gland,16:58:21,14,,,,,,,prostate,prostate,True,True,"('nan', 'nan', 'prostate')","IAT Triplet:
instrument: nan, action: nan, tissue: prostate

Feedback:
",Focus on the prostate for precise dissection.
get in with L hand and lift up,15:52:14,8,hand_control,hand_control,True,,,,,,,True,"('hand_control', 'nan', 'nan')","IAT Triplet:
instrument: hand_control, action: nan, tissue: nan

Feedback:
",Maintain steady control of the hand controls.
get into that spot right there,16:52:56,8,None,None,True,,,,,,,True,"('None', 'nan', 'nan')","IAT Triplet:
instrument: None, action: nan, tissue: nan

Feedback:
",Proceed with the next step when ready.
get more tissue there,08:52:03,19,,,,grip_hold,grip_hold,True,,,,True,"('nan', 'grip_hold', 'nan')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: nan

Feedback:
",Maintain a steady grip.
get mucosa,10:19:00,16,,,,,,,gastrointestinal_tract,gastrointestinal_tract,True,True,"('nan', 'nan', 'gastrointestinal_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: gastrointestinal_tract

Feedback:
",Avoid contact with the gastrointestinal tract.
get those fibers off,17:17:04,29,,,,dissect_clean,dissect_clean,True,,,,True,"('nan', 'dissect_clean', 'nan')","IAT Triplet:
instrument: nan, action: dissect_clean, tissue: nan

Feedback:
",Proceed with careful dissection.
get to the psoas and then work youre way,16:41:30,8,,,,,,,retroperitoneal_structures,retroperitoneal_structures,True,True,"('nan', 'nan', 'retroperitoneal_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: retroperitoneal_structures

Feedback:
",Maintain awareness of the retroperitoneal structures.
go a little anterior 12 oclock,15:52:29,12,,,,navigate_position,navigate_position,True,,,,True,"('nan', 'navigate_position', 'nan')","IAT Triplet:
instrument: nan, action: navigate_position, tissue: nan

Feedback:
",Navigate to the desired position carefully.
go a little higher then,11:08:27,31,,,,navigate_position,navigate_position,True,,,,True,"('nan', 'navigate_position', 'nan')","IAT Triplet:
instrument: nan, action: navigate_position, tissue: nan

Feedback:
",Navigate to the desired position carefully.
go a little higher; let me show you one sec,14:31:30,10,,,,navigate_position,navigate_position,True,,,,True,"('nan', 'navigate_position', 'nan')","IAT Triplet:
instrument: nan, action: navigate_position, tissue: nan

Feedback:
",Navigate to the desired position carefully.
"go ahead and open here, start opening here, go",11:18:30,25,,,,open_spread,open_spread,True,,,,True,"('nan', 'open_spread', 'nan')","IAT Triplet:
instrument: nan, action: open_spread, tissue: nan

Feedback:
",Open and spread carefully.
go ahead and open the bladder,11:19:16,25,,,,open_spread,open_spread,True,urinary_tract,urinary_tract,True,True,"('nan', 'open_spread', 'urinary_tract')","IAT Triplet:
instrument: nan, action: open_spread, tissue: urinary_tract

Feedback:
",Open and spread the urinary tract carefully.
"go deep, go inside, not down, forward",09:47:14,21,,,,navigate_position,navigate_position,True,,,,True,"('nan', 'navigate_position', 'nan')","IAT Triplet:
instrument: nan, action: navigate_position, tissue: nan

Feedback:
",Navigate to the desired position carefully.
go in the urethra,18:59:43,29,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract for precise navigation.
gonadal right? lets find ureter,15:51:10,8,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract area for precise navigation.
good,09:18:05,17,,,,,,,None,None,True,True,"('nan', 'nan', 'None')","IAT Triplet:
instrument: nan, action: nan, tissue: None

Feedback:
",Proceed with the next step when ready.
good,14:49:28,26,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Identify and preserve the seminal vesicle and vas structures.
good,14:50:58,26,,,,,,,prostate,prostate,True,True,"('nan', 'nan', 'prostate')","IAT Triplet:
instrument: nan, action: nan, tissue: prostate

Feedback:
",Focus on the prostate for precise dissection.
"good all this stuff is tethering you, this is a vessel right here so make sure you get it",17:42:55,29,,,,,,,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'nan', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: vascular_neurovascular_structures

Feedback:
",Avoid contact with vascular neurovascular structures.
"good, what are you going to do with your fourth arm?",10:13:48,16,auxiliary_arm,auxiliary_arm,True,,,,,,,True,"('auxiliary_arm', 'nan', 'nan')","IAT Triplet:
instrument: auxiliary_arm, action: nan, tissue: nan

Feedback:
",Position the auxiliary arm for optimal support.
grab,19:00:26,29,,,,grip_hold,grip_hold,True,,,,True,"('nan', 'grip_hold', 'nan')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: nan

Feedback:
",Maintain a steady grip and hold position.
grab,19:18:57,29,,,,grip_hold,grip_hold,True,,,,True,"('nan', 'grip_hold', 'nan')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: nan

Feedback:
",Maintain a steady grip.
grab it and lift it straight up,17:46:04,29,,,,grip_hold,grip_hold,True,,,,True,"('nan', 'grip_hold', 'nan')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: nan

Feedback:
",Maintain a steady grip.
grab sack,08:54:07,19,,,,grip_hold,grip_hold,True,,,,True,"('nan', 'grip_hold', 'nan')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: nan

Feedback:
",Maintain a steady grip and hold position.
grab that leaflet,14:52:16,26,,,,grip_hold,grip_hold,True,,,,True,"('nan', 'grip_hold', 'nan')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: nan

Feedback:
",Maintain a steady grip.
hang on for a second,13:55:09,4,,,,grip_hold,grip_hold,True,prostate,prostate,True,True,"('nan', 'grip_hold', 'prostate')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: prostate

Feedback:
",Grip and hold the prostate securely.
"hang on, grab here",09:30:23,24,,,,grip_hold,grip_hold,True,,,,True,"('nan', 'grip_hold', 'nan')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: nan

Feedback:
",Maintain a steady grip.
"here it's very high risk of going too low, and then you suddenly have your SV's, so if you can, tips should be pointing... I think you're...",14:26:38,2,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Focus on the seminal vesicle and vas.
hold it closer to the vein,14:46:33,22,,,,,,,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'nan', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: vascular_neurovascular_structures

Feedback:
",Ensure careful handling around the vascular and neurovascular structures.
"hold on, so grab just the tip of the SV there... you got to leave room for the other SV",09:50:29,1,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Identify and expose the seminal vesicle and vas deferens clearly.
hold the need at the halfway point,17:00:59,13,suturing_tools,suturing_tools,True,,,,,,,True,"('suturing_tools', 'nan', 'nan')","IAT Triplet:
instrument: suturing_tools, action: nan, tissue: nan

Feedback:
",Ensure suturing tools are ready for the next step.
how do you break a stitch?,17:03:53,22,suturing_tools,suturing_tools,True,,,,,,,True,"('suturing_tools', 'nan', 'nan')","IAT Triplet:
instrument: suturing_tools, action: nan, tissue: nan

Feedback:
",Ensure suturing tools are ready for the next step.
i want to get the tissue off the vein,14:46:31,22,,,,,,,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'nan', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: vascular_neurovascular_structures

Feedback:
",Maintain awareness of the vascular and neurovascular structures.
i want you to be right off the vein,14:42:13,22,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract for precise dissection.
i would come closer to the prostate,14:39:56,15,,,,,,,prostate,prostate,True,True,"('nan', 'nan', 'prostate')","IAT Triplet:
instrument: nan, action: nan, tissue: prostate

Feedback:
",Focus on the prostate for precise manipulation.
i wouldnt take the vas yet,11:08:10,31,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Identify and preserve the seminal vesicle and vas structures.
if you angle your tip of your needle downwards towards the rectum,19:02:02,29,suturing_tools,suturing_tools,True,,,,gastrointestinal_tract,gastrointestinal_tract,True,True,"('suturing_tools', 'nan', 'gastrointestinal_tract')","IAT Triplet:
instrument: suturing_tools, action: nan, tissue: gastrointestinal_tract

Feedback:
",Use suturing tools carefully around the gastrointestinal tract.
"if you cut past point on the vas, you risk snipping off the vessel, yeah",09:41:09,1,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Focus on the seminal vesicle and vas.
"if you do it correctly, there should be a nice little septum here between right and left SV",09:48:03,1,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Identify and expose the seminal vesicle and vas deferens clearly.
"if you have to throw sutures in there, throw sutures in there... whatever needs to be done",15:24:31,18,suturing_tools,suturing_tools,True,,,,,,,True,"('suturing_tools', 'nan', 'nan')","IAT Triplet:
instrument: suturing_tools, action: nan, tissue: nan

Feedback:
",Ensure suturing tools are ready for the next step.
"in here, vessel you see it?",16:28:30,13,,,,,,,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'nan', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: vascular_neurovascular_structures

Feedback:
",Maintain awareness of the vascular and neurovascular structures.
is something holding the bladder back?,18:04:09,13,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract for precise dissection.
it really exposes the medial surface so you can find the SV,11:07:47,31,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Focus on the seminal vesicle and vas area.
its fine turn there,19:16:28,29,,,,rotate_turn,rotate_turn,True,,,,True,"('nan', 'rotate_turn', 'nan')","IAT Triplet:
instrument: nan, action: rotate_turn, tissue: nan

Feedback:
",Rotate carefully to maintain control and avoid unnecessary strain.
"its ok, make the correction",16:41:56,8,None,None,True,,,,,,,True,"('None', 'nan', 'nan')","IAT Triplet:
instrument: None, action: nan, tissue: nan

Feedback:
",Proceed with the next step when ready.
its right in here...youre going outside of it,17:55:23,12,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract area for precise navigation.
its still bleeding,14:42:23,22,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract area for precise navigation.
its still bleeding  you gotta stop that thing,14:52:23,26,,,,interrupt_action,interrupt_action,True,prostate,prostate,True,True,"('nan', 'interrupt_action', 'prostate')","IAT Triplet:
instrument: nan, action: interrupt_action, tissue: prostate

Feedback:
",Interrupt action on the prostate carefully.
"just a little bit towards the bladder, a touch",09:19:37,1,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract.
just buzz it,12:02:02,28,,,,coagulate,coagulate,True,,,,True,"('nan', 'coagulate', 'nan')","IAT Triplet:
instrument: nan, action: coagulate, tissue: nan

Feedback:
",Proceed with coagulation as needed.
"just drop it, just push against it so its at the apex, yup nice, I agree with you",14:47:12,15,,,,release_instrument,release_instrument,True,,,,True,"('nan', 'release_instrument', 'nan')","IAT Triplet:
instrument: nan, action: release_instrument, tissue: nan

Feedback:
",Release the instrument carefully.
just get to the medial of it,09:46:48,21,,,,navigate_position,navigate_position,True,,,,True,"('nan', 'navigate_position', 'nan')","IAT Triplet:
instrument: nan, action: navigate_position, tissue: nan

Feedback:
",Navigate to the desired position carefully.
just open up...,09:34:15,33,,,,open_spread,open_spread,True,,,,True,"('nan', 'open_spread', 'nan')","IAT Triplet:
instrument: nan, action: open_spread, tissue: nan

Feedback:
",Open and spread carefully to maintain clear visualization.
just remember to stay right on the surface of the adenoma,16:23:18,12,,,,,,,miscellaneous,miscellaneous,True,True,"('nan', 'nan', 'miscellaneous')","IAT Triplet:
instrument: nan, action: nan, tissue: miscellaneous

Feedback:
",Proceed with caution around the miscellaneous tissue.
just the tip of your scissors okay?,14:49:51,26,surgical_scissors,surgical_scissors,True,,,,,,,True,"('surgical_scissors', 'nan', 'nan')","IAT Triplet:
instrument: surgical_scissors, action: nan, tissue: nan

Feedback:
",Position the surgical scissors for precise cutting.
just the vas,15:52:36,26,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Identify and preserve the seminal vesicle and vas structures.
just the vas okay?,15:52:34,26,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Identify and expose the seminal vesicle and vas deferens clearly.
leave it there,17:02:08,13,,,,release_instrument,release_instrument,True,,,,True,"('nan', 'release_instrument', 'nan')","IAT Triplet:
instrument: nan, action: release_instrument, tissue: nan

Feedback:
",Ensure the instrument is safely released and secured.
"left hand , that corner is always left hand",19:09:53,29,hand_control,hand_control,True,,,,,,,True,"('hand_control', 'nan', 'nan')","IAT Triplet:
instrument: hand_control, action: nan, tissue: nan

Feedback:
",Maintain steady control of the hand controls.
left hand comes out,09:21:57,17,hand_control,hand_control,True,,,,,,,True,"('hand_control', 'nan', 'nan')","IAT Triplet:
instrument: hand_control, action: nan, tissue: nan

Feedback:
",Maintain steady control of the hand controls.
left hand towards left lower quadrant,09:04:30,17,hand_control,hand_control,True,,,,,,,True,"('hand_control', 'nan', 'nan')","IAT Triplet:
instrument: hand_control, action: nan, tissue: nan

Feedback:
",Use the hand control to adjust your instrument positioning.
"let go of the needle, you need to be aware of where the suture is where the needle is, all that good stuff. lets go",17:00:20,22,suturing_tools,suturing_tools,True,,,,,,,True,"('suturing_tools', 'nan', 'nan')","IAT Triplet:
instrument: suturing_tools, action: nan, tissue: nan

Feedback:
",Ensure suturing tools are ready for the next step.
"let go of what you have holding there, its just not effective retraction. hold the tissue a little closer to the vein",14:46:21,22,,,,,,,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'nan', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: vascular_neurovascular_structures

Feedback:
",Maintain awareness of the vascular and neurovascular structures.
"let me just look at the prostate... left side ___ tissue, right side ___ tissue",11:48:38,5,,,,,,,prostate,prostate,True,True,"('nan', 'nan', 'prostate')","IAT Triplet:
instrument: nan, action: nan, tissue: prostate

Feedback:
",Focus on the prostate for precise dissection.
lets find your catheter now,09:58:20,33,None,None,True,,,,,,,True,"('None', 'nan', 'nan')","IAT Triplet:
instrument: None, action: nan, tissue: nan

Feedback:
",Proceed with the current task.
lets go,14:52:35,26,,,,,,,prostate,prostate,True,True,"('nan', 'nan', 'prostate')","IAT Triplet:
instrument: nan, action: nan, tissue: prostate

Feedback:
",Focus on the prostate for precise dissection.
lets see if we can get the upper vein first,15:09:33,10,,,,,,,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'nan', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: vascular_neurovascular_structures

Feedback:
",Maintain awareness of the vascular and neurovascular structures.
lets travel on the bladder,19:09:08,29,,,,navigate_position,navigate_position,True,urinary_tract,urinary_tract,True,True,"('nan', 'navigate_position', 'urinary_tract')","IAT Triplet:
instrument: nan, action: navigate_position, tissue: urinary_tract

Feedback:
",Navigate carefully around the urinary tract.
lift up with your right hand a little bit,09:22:08,17,hand_control,hand_control,True,,,,,,,True,"('hand_control', 'nan', 'nan')","IAT Triplet:
instrument: hand_control, action: nan, tissue: nan

Feedback:
",Maintain steady control of the hand controls.
like if you grab the suture and pull it off screen its fine because the needle is floppy right?,10:26:22,16,suturing_tools,suturing_tools,True,,,,,,,True,"('suturing_tools', 'nan', 'nan')","IAT Triplet:
instrument: suturing_tools, action: nan, tissue: nan

Feedback:
",Ensure suturing tools are ready for the next step.
"like you're, you're picking up your suture line.",18:11:00,12,suturing_tools,suturing_tools,True,,,,,,,True,"('suturing_tools', 'nan', 'nan')","IAT Triplet:
instrument: suturing_tools, action: nan, tissue: nan

Feedback:
",Ensure suturing tools are ready for the next step.
"look at your controllers, you are too close to here, push them back a little bit",16:48:59,22,,,,inspect,inspect,True,,,,True,"('nan', 'inspect', 'nan')","IAT Triplet:
instrument: nan, action: inspect, tissue: nan

Feedback:
",Inspect the area carefully for any abnormalities.
look back by the port,16:14:08,32,,,,inspect,inspect,True,,,,True,"('nan', 'inspect', 'nan')","IAT Triplet:
instrument: nan, action: inspect, tissue: nan

Feedback:
",Inspect the area carefully for any abnormalities.
look for gonadal and ureter,15:50:05,8,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract area for precise navigation.
"look up, grab it with your fourth arm",10:06:54,16,auxiliary_arm,auxiliary_arm,True,grip_hold,grip_hold,True,,,,True,"('auxiliary_arm', 'grip_hold', 'nan')","IAT Triplet:
instrument: auxiliary_arm, action: grip_hold, tissue: nan

Feedback:
",Use the auxiliary arm to grip and hold securely.
"make sure you pull the stitch towards you, okay",16:25:32,18,suturing_tools,suturing_tools,True,,,,,,,True,"('suturing_tools', 'nan', 'nan')","IAT Triplet:
instrument: suturing_tools, action: nan, tissue: nan

Feedback:
",Prepare suturing tools for the next step.
make sure you turn the needle out,17:52:59,12,suturing_tools,suturing_tools,True,rotate_turn,rotate_turn,True,,,,True,"('suturing_tools', 'rotate_turn', 'nan')","IAT Triplet:
instrument: suturing_tools, action: rotate_turn, tissue: nan

Feedback:
",Rotate the suturing tools carefully to maintain precision.
maybe try sweeping the vein over if you can?,16:09:51,32,,,,sweeping_maneuvers,sweeping_maneuvers,True,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'sweeping_maneuvers', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: sweeping_maneuvers, tissue: vascular_neurovascular_structures

Feedback:
",Use sweeping maneuvers carefully around vascular neurovascular structures.
medial to the vein on the pubic ramus,16:39:38,29,,,,,,,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'nan', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: vascular_neurovascular_structures

Feedback:
",Exercise caution around the vascular neurovascular structures.
mhm,09:35:25,33,None,None,True,,,,,,,True,"('None', 'nan', 'nan')","IAT Triplet:
instrument: None, action: nan, tissue: nan

Feedback:
",Proceed with the current task.
more pressure on the left hand,09:00:37,17,hand_control,hand_control,True,,,,,,,True,"('hand_control', 'nan', 'nan')","IAT Triplet:
instrument: hand_control, action: nan, tissue: nan

Feedback:
",Maintain steady control of the hand controls.
"no its going to get worse, lets go to other side",15:49:13,10,,,,navigate_position,navigate_position,True,,,,True,"('nan', 'navigate_position', 'nan')","IAT Triplet:
instrument: nan, action: navigate_position, tissue: nan

Feedback:
",Navigate to the desired position carefully.
"no, don't bipolar it",09:49:26,24,energy_device,energy_device,True,,,,,,,True,"('energy_device', 'nan', 'nan')","IAT Triplet:
instrument: energy_device, action: nan, tissue: nan

Feedback:
",Position the energy device for precise application.
"no, just buzz it",14:14:54,3,,,,coagulate,coagulate,True,,,,True,"('nan', 'coagulate', 'nan')","IAT Triplet:
instrument: nan, action: coagulate, tissue: nan

Feedback:
",Proceed with coagulation as needed.
"no, open it right on that pearly white thing",14:28:52,3,,,,open_spread,open_spread,True,,,,True,"('nan', 'open_spread', 'nan')","IAT Triplet:
instrument: nan, action: open_spread, tissue: nan

Feedback:
",Open and spread carefully.
"no, open the superficial layer first",16:58:16,14,,,,open_spread,open_spread,True,,,,True,"('nan', 'open_spread', 'nan')","IAT Triplet:
instrument: nan, action: open_spread, tissue: nan

Feedback:
",Open and spread carefully.
"no, so just get the tissue off the tip of the SV, that's it. stay right on the SV, you don't need to take more tissue than that",09:49:55,21,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Identify and preserve the seminal vesicle and vas structures.
"no, that's too much... take that first, yeah",15:10:23,2,,,,grip_hold,grip_hold,True,,,,True,"('nan', 'grip_hold', 'nan')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: nan

Feedback:
",Maintain a steady grip.
"no, you're going to have your SV's very soon if you do that",14:26:58,2,,,,,,,seminal_vesicle_vas,seminal_vesicle_vas,True,True,"('nan', 'nan', 'seminal_vesicle_vas')","IAT Triplet:
instrument: nan, action: nan, tissue: seminal_vesicle_vas

Feedback:
",Focus on the seminal vesicle and vas area.
"nothing too crazy, don't have to go into the prostate",12:06:33,28,,,,,,,prostate,prostate,True,True,"('nan', 'nan', 'prostate')","IAT Triplet:
instrument: nan, action: nan, tissue: prostate

Feedback:
",Focus on the prostate for precise dissection.
"now buzz, sweep",16:08:15,32,,,,coagulate,coagulate,True,,,,True,"('nan', 'coagulate', 'nan')","IAT Triplet:
instrument: nan, action: coagulate, tissue: nan

Feedback:
","Coagulate carefully, ensuring hemostasis."
now pull the stitch back,19:16:13,29,suturing_tools,suturing_tools,True,traction_retract,traction_retract,True,,,,True,"('suturing_tools', 'traction_retract', 'nan')","IAT Triplet:
instrument: suturing_tools, action: traction_retract, tissue: nan

Feedback:
",Apply gentle traction with the suturing tools.
now you're ready to grab it and just pull it through,18:00:01,30,,,,traction_retract,traction_retract,True,,,,True,"('nan', 'traction_retract', 'nan')","IAT Triplet:
instrument: nan, action: traction_retract, tissue: nan

Feedback:
",Apply gentle traction to improve visibility.
now youre going to proceed lateral,15:42:50,10,,,,navigate_position,navigate_position,True,,,,True,"('nan', 'navigate_position', 'nan')","IAT Triplet:
instrument: nan, action: navigate_position, tissue: nan

Feedback:
",Navigate to the desired position carefully.
ok  stop,16:43:43,13,,,,interrupt_action,interrupt_action,True,,,,True,"('nan', 'interrupt_action', 'nan')","IAT Triplet:
instrument: nan, action: interrupt_action, tissue: nan

Feedback:
",Pause and assess the current situation before proceeding.
ok keep working,15:35:44,22,None,None,True,,,,,,,True,"('None', 'nan', 'nan')","IAT Triplet:
instrument: None, action: nan, tissue: nan

Feedback:
",Proceed with the next step when ready.
ok now stop for a second,10:48:34,31,,,,interrupt_action,interrupt_action,True,,,,True,"('nan', 'interrupt_action', 'nan')","IAT Triplet:
instrument: nan, action: interrupt_action, tissue: nan

Feedback:
",Pause and assess the current situation before proceeding.
ok open that up,09:21:45,33,,,,open_spread,open_spread,True,,,,True,"('nan', 'open_spread', 'nan')","IAT Triplet:
instrument: nan, action: open_spread, tissue: nan

Feedback:
",Open and spread carefully to maintain visibility.
ok wait for a second,16:31:46,13,,,,interrupt_action,interrupt_action,True,,,,True,"('nan', 'interrupt_action', 'nan')","IAT Triplet:
instrument: nan, action: interrupt_action, tissue: nan

Feedback:
",Pause and assess the current situation before proceeding.
"ok, break one off and tie... leave the vicryl",12:25:25,11,suturing_tools,suturing_tools,True,,,,,,,True,"('suturing_tools', 'nan', 'nan')","IAT Triplet:
instrument: suturing_tools, action: nan, tissue: nan

Feedback:
",Ensure suturing tools are ready for the next step.
"ok, drop the foley hold the stitch up, straight up",17:01:54,13,suturing_tools,suturing_tools,True,release_instrument,release_instrument,True,,,,True,"('suturing_tools', 'release_instrument', 'nan')","IAT Triplet:
instrument: suturing_tools, action: release_instrument, tissue: nan

Feedback:
",Release the suturing tools carefully.
okay cut it,14:51:27,22,,,,cut_divide,cut_divide,True,,,,True,"('nan', 'cut_divide', 'nan')","IAT Triplet:
instrument: nan, action: cut_divide, tissue: nan

Feedback:
",Ensure precise cutting technique.
"okay great, i'll get the drain",10:37:25,16,,,,,,,None,None,True,True,"('nan', 'nan', 'None')","IAT Triplet:
instrument: nan, action: nan, tissue: None

Feedback:
",Proceed with caution and ensure all systems are functioning correctly.
okay im going to test you,10:23:57,16,,,,,,,None,None,True,True,"('nan', 'nan', 'None')","IAT Triplet:
instrument: nan, action: nan, tissue: None

Feedback:
",Proceed with the next step when ready.
okay that's not working... everything your poking you're just making more bleeding happen,10:19:07,1,None,None,True,,,,,,,True,"('None', 'nan', 'nan')","IAT Triplet:
instrument: None, action: nan, tissue: nan

Feedback:
",Proceed with the current task.
okay you dont want to go too much in the pelvic bone,08:39:59,19,None,None,True,,,,,,,True,"('None', 'nan', 'nan')","IAT Triplet:
instrument: None, action: nan, tissue: nan

Feedback:
",Proceed with the current task.
"okay, and just stay very close to the prostate so we don't dig up any more than we need to",14:42:57,2,,,,,,,prostate,prostate,True,True,"('nan', 'nan', 'prostate')","IAT Triplet:
instrument: nan, action: nan, tissue: prostate

Feedback:
",Focus on the prostate for precise dissection.
"okay, go ahead do a DRE, make sure there's no blood",15:29:06,3,,,,,,,urinary_tract,urinary_tract,True,True,"('nan', 'nan', 'urinary_tract')","IAT Triplet:
instrument: nan, action: nan, tissue: urinary_tract

Feedback:
",Focus on the urinary tract for precise dissection.
"okay, keep going",15:06:03,18,None,None,True,,,,,,,True,"('None', 'nan', 'nan')","IAT Triplet:
instrument: None, action: nan, tissue: nan

Feedback:
",Proceed with the next step when ready.
"okay, maybe there is a blood vessel or two in that...",09:47:00,1,,,,,,,vascular_neurovascular_structures,vascular_neurovascular_structures,True,True,"('nan', 'nan', 'vascular_neurovascular_structures')","IAT Triplet:
instrument: nan, action: nan, tissue: vascular_neurovascular_structures

Feedback:
",Ensure careful handling around the vascular neurovascular structures.
"okay, so grab that",09:42:41,1,,,,grip_hold,grip_hold,True,,,,True,"('nan', 'grip_hold', 'nan')","IAT Triplet:
instrument: nan, action: grip_hold, tissue: nan

Feedback:
",Maintain a steady grip.
